HR_mean,Mean_NN,SDNN,RMSSD,pNN50,NN50,CV,LF,HF,LF_HF_Ratio,LF_norm,HF_norm,Total_Power,SD1,SD2,SampEn,status
0.5412938911152317,-0.6234319955591219,-0.8524256513412514,-0.6003009707213909,-0.8589628490398937,-0.024469147616411856,0.4257050480994148,-0.18347894701161924,-0.16233323436630065,-0.15190608516636228,-0.0013588436929393866,2.170048745989462,-0.1791869648233364,-0.6183555620069844,-1.0065122728053628,0.32974577035820324,0
0.5259935241148058,-0.6123461073639781,-1.1204897470869326,-0.9536549738126326,-1.3358027545377962,-0.6990794464264269,0.07661550736091334,-0.1874781269551962,-0.18641602149155573,0.19457662490352595,0.8025586211814001,1.7539734882593379,-0.19715298103949577,-0.9604640073723855,-1.1705178149773277,0.42455527792768977,0
0.37556509011420425,-0.5000412399957658,-0.4499511138619663,-0.2391969598553773,-1.19199389414954,-0.5063336467664227,0.9050380790000795,-0.17473344994572731,-0.17174620130255305,0.511425210882811,1.3518044273777154,1.4697060101220856,-0.18238365596060876,-0.26873617294858904,-0.5490610974646634,-0.44486868366823956,0
0.3615582432346429,-0.4892681130907623,-0.2170725265388653,-0.053260286517954517,-1.1128646169024132,-0.4099607469364205,1.1937125906856536,-0.14370760154116885,-0.1376746312732417,0.5474179240238706,1.4059172951697707,1.441699372131438,-0.1475519665097872,-0.08871346058190323,-0.27394247293464263,-0.5251453913828856,0
0.3705824442045773,-0.49621526969305324,-0.32771667046184844,-0.335148590607589,-1.184080966424827,-0.5063336467664227,1.057420484948359,0.5750666100155698,0.6559271095397657,0.5580580541152711,1.4216346585565336,1.43356469872562,0.6623125553048194,-0.3616363168116316,-0.23881067354680618,-0.6798969783714357,0
0.39334052519814583,-0.5136335029132917,-0.5463964487385802,-0.4224969688806134,-1.052726366194597,-0.3135878471064183,0.7878460833309574,0.1825360875519902,0.1456333093989898,0.7603995957230204,1.6983635798159453,1.2903409695926966,0.16740786844690142,-0.4462218643412744,-0.563100995694869,-0.35217849834765413,0
0.5148701517020783,-0.6042485890301238,-1.4445960508774238,-1.3484738406422259,-1.5401627140368972,-0.9881981459164334,-0.3427311390226661,-0.1875388755789361,-0.1861507722821323,-0.05187655239397688,0.25850273368048926,2.0355548737899,-0.19699399159096664,-1.342724297074766,-1.414824344132674,0.0758407563199296,0
0.3600571148816268,-0.48811025365705735,-0.5202599481422688,-0.3651962771850717,-0.7567828692903432,0.0719037522135903,0.8128513104791693,-0.18548223249475448,-0.18126421622146185,0.06838472092573175,0.5393525491345865,1.8901983360179693,-0.19288648634961014,-0.3907283671571149,-0.5623431547025719,0.16277431813878465,0
-0.011684593588317157,-0.18025427910670952,0.6419230965430559,0.6915226177454503,-0.7194790671595546,0.0719037522135903,2.0821085582551744,2.036240307915355,1.1035999028353536,1.3526328083724652,2.322544309767506,0.9672901970542903,1.510929286190873,0.6323371640853319,0.6375621453090772,-0.5695869935847392,0
0.438290181003238,-0.5476141602071055,-0.5249159005786094,-0.3674114469392315,-1.052726366194597,-0.3135878471064183,0.8257010441560473,0.16324682356091427,0.12423907794244966,0.7745391645631854,1.7162508422896479,1.2810832439317723,0.14560777736492175,-0.3929668393481361,-0.5768596714966736,-0.04115656080074941,0
